source,language_code,language_name,transcript,duration_sec,speaker_id,split,sample_id
fleurs,mar,Marathi,"""पाकिस्तानला 1947 मध्ये ब्रिटीशांच्या राजवटीपासून स्वातंत्र्य मिळाल्यापासून पाकिस्तानी राष्ट्रपतींनी fata संचालित करण्यासाठी ""पॉलिटिकल एजंट्स"" नियुक्त केले आहेत जे प्रदेशावर जवळपास संपूर्ण स्वायत्त नियंत्रण राखतात.",19.8,247,train,fleurs_mr_in_99
fleurs,nep,Nepali,युटा जाज खेलाडीको covid-19 भाइरसको परीक्षण सकारात्मक देखिएपछि nba को निर्णय आयो,8.52,143,train,fleurs_ne_np_0
fleurs,nep,Nepali,व्यक्तिगत उपलब्धिहरूलाई प्रशंसा गर्नुको सट्टा सामूहिक प्रयासमा जोड दिँदै कार्यस्थलमा सद्भाव कायम राख्नु महत्त्वपूर्ण छ,11.64,1261,train,fleurs_ne_np_1
fleurs,nep,Nepali,उनीहरूले हिजो महिला स्ट्यान्डिङ वर्गमा नवौँ स्थानमा समाप्त गर्ने अन्ना जोचेमसेनको साथ सुपर-जीमा नेदरल्यान्डलाई र सोही प्रतियोगितामा दशौँ स्थानमा समाप्त गर्ने काट्जा सरिनेनको साथमा फिनल्यान्डलाई सम्मिलित गरे,20.16,1309,train,fleurs_ne_np_2
fleurs,nep,Nepali,युरोपेली खैरो भालु ब्वाँसो चील उल्लु वनबिरालो जङ्गली बिरालो र क्यापरसेली जस्ता दुर्लभ जन्तुहरूका साथै यहाँ अझै धेरै साधारण प्रजातिहरू पाउन सकिन्छ,11.58,1363,train,fleurs_ne_np_3
fleurs,nep,Nepali,त्यस अवधिका लागि विशिष्ट किर्बी मक्सलोई गढ एक साँचो गढभन्दा बढीको किल्ला घर हो,8.76,468,train,fleurs_ne_np_4
fleurs,nep,Nepali,चाखलाग्दो के हो भने उहाँलाई प्राचीन समयमा एकदमै महत्त्वपूर्ण मानिँदैनथ्यो र धेरैजसो प्राचीन राजाका सुचीहरूमा रेकर्ड गरिएको थिएन,12.0,408,train,fleurs_ne_np_5
fleurs,nep,Nepali,उनका टोलीका साथी फर्नान्डो एलोन्सो प्रायः दौडको लागि अग्रणी थिए तर उनको पिट-स्टप पछि यसको अन्त्य भयो शायद किनभने दायाँको अगाडिको पाङ्ग्रा नराम्रोसँग खराब भयो,13.68,1229,train,fleurs_ne_np_6
fleurs,nep,Nepali,दुई दशक भित्रमा संयुक्त राज्य अमेरिकाको भन्दा चीनको जीडीपी माथि जान सक्ने छ,6.24,323,train,fleurs_ne_np_7
fleurs,nep,Nepali,यो पनि प्रवेशद्वारमा स्टकबाट उधारो लिन सकिन्छ तर त्यो लुगा हरेक प्रयोगकर्ताले लगाएपछि धोइएको छैन त्यसैले तपाईं यी स्कर्ट लगाउन सहज महसुस गर्न सक्नुहुन्न एउटै आकार सबै पुरुषहरूका लागि फिट हुन्छ,16.32,1126,train,fleurs_ne_np_8
